Time;Block;Trial;Event;Value
24059;8;7;trial start;7
24433;8;7;percept;Up
26567;8;7;blink;95
28059;8;8;trial start;8
28375;8;8;percept;Down
28776;8;8;sound;1500
29334;8;8;blink;1503
31342;8;8;percept;Up
32068;8;9;trial start;9
32776;8;9;sound;1500
32959;8;9;percept;Up
33459;8;9;percept;Down
33894;8;9;blink;985
35509;8;9;percept;Up
36068;8;10;trial start;10
36992;8;10;percept;Down
38012;8;10;blink;26
38386;8;10;blink;49
39186;8;10;blink;65
40076;8;11;trial start;11
40443;8;11;percept;Up
40785;8;11;sound;1500
41434;8;11;blink;1450
43710;8;11;percept;Up
44035;8;11;percept;Down
44077;8;12;trial start;12
44943;8;12;percept;Down
45294;8;12;sound;1000
45829;8;12;blink;1108
47610;8;12;percept;Down
48086;8;13;trial start;13
48477;8;13;percept;Up
49569;8;13;blink;72
52086;8;14;trial start;14
52427;8;14;percept;Down
52803;8;14;sound;1500
53583;8;14;blink;1360
55677;8;14;percept;Down
56094;8;15;trial start;15
56519;8;15;percept;Up
57303;8;15;sound;1000
58012;8;15;blink;932
59661;8;15;percept;Up
60095;8;16;trial start;16
60478;8;16;percept;Down
64103;8;17;trial start;17
64520;8;17;percept;Up
64812;8;17;sound;1500
65125;8;17;blink;81
65426;8;17;blink;1460
67662;8;17;percept;Up
68104;8;18;trial start;18
68695;8;18;percept;Down
68821;8;18;sound;1500
69498;8;18;blink;1426
71470;8;18;percept;Up
72113;8;19;trial start;19
72787;8;19;percept;Down
73915;8;19;blink;27
76113;8;20;trial start;20
76813;8;20;percept;Up
76826;8;20;sound;1500
77619;8;20;blink;1343
79563;8;20;percept;Up
80122;8;21;trial start;21
80555;8;21;percept;Down
81330;8;21;sound;1000
81997;8;21;blink;977
83413;8;21;percept;Up
84122;8;22;trial start;22
84738;8;22;percept;Down
85764;8;22;blink;43
86520;8;22;blink;72
88130;8;23;trial start;23
88472;8;23;percept;Up
89340;8;23;sound;1000
89882;8;23;blink;1000
91456;8;23;percept;Down
92131;8;24;trial start;24
92514;8;24;percept;Up
92848;8;24;sound;1500
93542;8;24;blink;1380
95489;8;24;percept;Down
96038;8;25;trial start;25
